name	taxonomy_id	taxonomy_lvl	ExtractionBlank_bracken_G.txt_num	ExtractionBlank_bracken_G.txt_frac	Serife-CON1_bracken_G.txt_num	Serife-CON1_bracken_G.txt_frac	Serife-CON2_bracken_G.txt_num	Serife-CON2_bracken_G.txt_frac	Serife-CON3_bracken_G.txt_num	Serife-CON3_bracken_G.txt_frac	Serife-CON4_bracken_G.txt_num	Serife-CON4_bracken_G.txt_frac	Serife-CON5_bracken_G.txt_num	Serife-CON5_bracken_G.txt_frac	Serife-CON6_bracken_G.txt_num	Serife-CON6_bracken_G.txt_frac	Serife-KD1_bracken_G.txt_num	Serife-KD1_bracken_G.txt_frac	Serife-KD2_bracken_G.txt_num	Serife-KD2_bracken_G.txt_frac	Serife-KD3_bracken_G.txt_num	Serife-KD3_bracken_G.txt_frac	Serife-KD4_bracken_G.txt_num	Serife-KD4_bracken_G.txt_frac	Serife-KD5_bracken_G.txt_num	Serife-KD5_bracken_G.txt_frac	Serife-KD6_bracken_G.txt_num	Serife-KD6_bracken_G.txt_frac	Serife-KD7_bracken_G.txt_num	Serife-KD7_bracken_G.txt_frac	Serife-KD8_bracken_G.txt_num	Serife-KD8_bracken_G.txt_frac	Serife-MMKD1_bracken_G.txt_num	Serife-MMKD1_bracken_G.txt_frac	Serife-MMKD2_bracken_G.txt_num	Serife-MMKD2_bracken_G.txt_frac	Serife-MMKD3_bracken_G.txt_num	Serife-MMKD3_bracken_G.txt_frac	Serife-MMKD4_bracken_G.txt_num	Serife-MMKD4_bracken_G.txt_frac	Serife-MMKD5_bracken_G.txt_num	Serife-MMKD5_bracken_G.txt_frac	Serife-MMKD6_bracken_G.txt_num	Serife-MMKD6_bracken_G.txt_frac	Serife-MMKD7_bracken_G.txt_num	Serife-MMKD7_bracken_G.txt_frac	Serife-MMKD8_bracken_G.txt_num	Serife-MMKD8_bracken_G.txt_frac	Serife-SCOP1_bracken_G.txt_num	Serife-SCOP1_bracken_G.txt_frac	Serife-SCOP2_bracken_G.txt_num	Serife-SCOP2_bracken_G.txt_frac	Serife-SCOP3_bracken_G.txt_num	Serife-SCOP3_bracken_G.txt_frac	Serife-SCOP4_bracken_G.txt_num	Serife-SCOP4_bracken_G.txt_frac	Serife-SCOP5_bracken_G.txt_num	Serife-SCOP5_bracken_G.txt_frac	Serife-SCOP6_bracken_G.txt_num	Serife-SCOP6_bracken_G.txt_frac
Periweissella	2930384	G	0	0.00000	20	0.00000	13	0.00000	18	0.00000	26	0.00001	21	0.00000	32	0.00001	17	0.00001	6	0.00000	4	0.00000	30	0.00001	31	0.00000	46	0.00001	5	0.00000	28	0.00000	25	0.00001	13	0.00000	4	0.00000	36	0.00001	1	0.00000	4	0.00000	4	0.00000	4	0.00000	121	0.00003	9	0.00001	28	0.00001	141	0.00003	20	0.00001	25	0.00000
Lapidilactobacillus	2767884	G	0	0.00000	20	0.00000	7	0.00000	11	0.00000	27	0.00001	21	0.00000	20	0.00001	1	0.00000	7	0.00000	1	0.00000	21	0.00000	31	0.00000	39	0.00001	31	0.00000	27	0.00000	75	0.00002	103	0.00003	8	0.00001	128	0.00003	10	0.00001	12	0.00001	58	0.00001	15	0.00001	9	0.00000	8	0.00001	32	0.00001	30	0.00001	20	0.00001	34	0.00001
Dellaglioa	2767880	G	0	0.00000	21	0.00000	33	0.00001	40	0.00001	27	0.00001	20	0.00000	16	0.00000	4	0.00000	0	0.00000	1	0.00000	3	0.00000	24	0.00000	16	0.00000	3	0.00000	28	0.00000	104	0.00002	59	0.00002	8	0.00001	93	0.00002	3	0.00000	12	0.00001	38	0.00001	30	0.00001	5	0.00000	11	0.00001	53	0.00001	23	0.00000	37	0.00001	20	0.00000
Fructobacillus	559173	G	0	0.00000	12	0.00000	11	0.00000	13	0.00000	16	0.00000	18	0.00000	8	0.00000	2	0.00000	4	0.00000	2	0.00000	5	0.00000	5	0.00000	0	0.00000	6	0.00000	8	0.00000	17	0.00000	13	0.00000	10	0.00001	19	0.00000	2	0.00000	2	0.00000	51	0.00001	4	0.00000	8	0.00000	9	0.00001	28	0.00001	15	0.00000	14	0.00000	26	0.00001
Nicoliella	2978367	G	0	0.00000	10	0.00000	11	0.00000	13	0.00000	11	0.00000	6	0.00000	12	0.00000	1	0.00000	3	0.00000	20	0.00001	22	0.00001	10	0.00000	20	0.00000	6	0.00000	6	0.00000	57	0.00001	54	0.00002	14	0.00001	40	0.00001	9	0.00001	14	0.00001	23	0.00000	30	0.00001	13	0.00000	5	0.00000	35	0.00001	12	0.00000	19	0.00001	16	0.00000
Lactococcus	1357	G	0	0.00000	1008	0.00023	1040	0.00038	4840	0.00097	1153	0.00030	1455	0.00027	811	0.00025	3278	0.00285	10579	0.00647	15180	0.00587	5287	0.00126	22751	0.00358	5379	0.00074	18418	0.00133	13550	0.00147	110649	0.02376	38187	0.01096	11984	0.00908	79460	0.01565	5999	0.00685	18838	0.01690	37616	0.00779	18350	0.00804	968	0.00027	919	0.00063	1666	0.00036	1485	0.00026	1320	0.00037	55124	0.01066
Floricoccus	1930830	G	0	0.00000	39	0.00001	67	0.00002	102	0.00002	82	0.00002	108	0.00002	25	0.00001	10	0.00001	0	0.00000	39	0.00002	27	0.00001	18	0.00000	5	0.00000	90	0.00001	32	0.00000	75	0.00002	47	0.00001	34	0.00003	133	0.00003	11	0.00001	32	0.00003	93	0.00002	31	0.00001	17	0.00000	28	0.00002	52	0.00001	13	0.00000	62	0.00002	73	0.00001
Vagococcus	2737	G	0	0.00000	815	0.00018	427	0.00016	1014	0.00020	721	0.00019	1022	0.00019	424	0.00013	169	0.00015	170	0.00010	302	0.00012	464	0.00011	824	0.00013	1013	0.00014	1106	0.00008	1032	0.00011	983	0.00021	993	0.00029	192	0.00015	1223	0.00024	97	0.00011	237	0.00021	731	0.00015	395	0.00017	615	0.00017	267	0.00018	964	0.00021	917	0.00016	688	0.00019	732	0.00014
Tetragenococcus	51668	G	0	0.00000	433	0.00010	281	0.00010	651	0.00013	476	0.00013	827	0.00016	298	0.00009	223	0.00019	310	0.00019	39	0.00002	306	0.00007	403	0.00006	819	0.00011	103	0.00001	319	0.00003	877	0.00019	897	0.00026	334	0.00025	1326	0.00026	247	0.00028	200	0.00018	1348	0.00028	412	0.00018	287	0.00008	227	0.00016	561	0.00012	546	0.00010	430	0.00012	593	0.00011
Melissococcus	33969	G	0	0.00000	44	0.00001	32	0.00001	54	0.00001	30	0.00001	20	0.00000	27	0.00001	0	0.00000	5	0.00000	6	0.00000	13	0.00000	30	0.00000	69	0.00001	27	0.00000	34	0.00000	152	0.00003	99	0.00003	10	0.00001	138	0.00003	1	0.00000	24	0.00002	79	0.00002	57	0.00002	14	0.00000	16	0.00001	67	0.00001	48	0.00001	56	0.00002	46	0.00001
Trichococcus	82802	G	0	0.00000	485	0.00011	223	0.00008	334	0.00007	373	0.00010	442	0.00008	238	0.00007	78	0.00007	64	0.00004	194	0.00008	338	0.00008	339	0.00005	327	0.00004	716	0.00005	400	0.00004	325	0.00007	258	0.00007	132	0.00010	405	0.00008	58	0.00007	112	0.00010	286	0.00006	176	0.00008	434	0.00012	93	0.00006	345	0.00007	745	0.00013	339	0.00010	315	0.00006
Carnobacterium	2747	G	0	0.00000	393	0.00009	216	0.00008	600	0.00012	414	0.00011	520	0.00010	300	0.00009	74	0.00006	102	0.00006	211	0.00008	314	0.00007	395	0.00006	594	0.00008	570	0.00004	611	0.00007	656	0.00014	604	0.00017	131	0.00010	833	0.00016	69	0.00008	123	0.00011	533	0.00011	256	0.00011	552	0.00015	172	0.00012	482	0.00010	824	0.00015	381	0.00011	490	0.00009
Jeotgalibaca	1470540	G	0	0.00000	399	0.00009	199	0.00007	516	0.00010	311	0.00008	509	0.00010	176	0.00005	71	0.00006	77	0.00005	130	0.00005	283	0.00007	560	0.00009	618	0.00008	557	0.00004	556	0.00006	555	0.00012	409	0.00012	122	0.00009	490	0.00010	44	0.00005	91	0.00008	336	0.00007	171	0.00007	183	0.00005	111	0.00008	325	0.00007	284	0.00005	263	0.00007	392	0.00008
Dolosigranulum	29393	G	0	0.00000	156	0.00004	75	0.00003	111	0.00002	111	0.00003	154	0.00003	57	0.00002	10	0.00001	24	0.00001	47	0.00002	90	0.00002	98	0.00002	96	0.00001	103	0.00001	125	0.00001	177	0.00004	130	0.00004	60	0.00005	261	0.00005	17	0.00002	57	0.00005	179	0.00004	45	0.00002	70	0.00002	55	0.00004	124	0.00003	127	0.00002	86	0.00002	114	0.00002
Alkalibacterium	99906	G	0	0.00000	168	0.00004	186	0.00007	135	0.00003	140	0.00004	385	0.00007	159	0.00005	8	0.00001	12	0.00001	52	0.00002	55	0.00001	61	0.00001	44	0.00001	131	0.00001	31	0.00000	102	0.00002	58	0.00002	28	0.00002	125	0.00002	10	0.00001	31	0.00003	110	0.00002	59	0.00003	89	0.00002	171	0.00012	315	0.00007	112	0.00002	247	0.00007	258	0.00005
Granulicatella	117563	G	0	0.00000	189	0.00004	140	0.00005	236	0.00005	204	0.00005	424	0.00008	156	0.00005	26	0.00002	32	0.00002	39	0.00002	168	0.00004	202	0.00003	496	0.00007	245	0.00002	216	0.00002	524	0.00011	521	0.00015	87	0.00007	476	0.00009	38	0.00004	80	0.00007	258	0.00005	174	0.00008	141	0.00004	142	0.00010	421	0.00009	307	0.00005	275	0.00008	244	0.00005
Marinilactibacillus	191769	G	0	0.00000	52	0.00001	28	0.00001	69	0.00001	28	0.00001	72	0.00001	26	0.00001	2	0.00000	7	0.00000	16	0.00001	49	0.00001	75	0.00001	354	0.00005	39	0.00000	127	0.00001	355	0.00008	278	0.00008	34	0.00003	176	0.00003	1	0.00000	26	0.00002	59	0.00001	36	0.00002	31	0.00001	8	0.00001	80	0.00002	48	0.00001	58	0.00002	27	0.00001
Desemzia	82800	G	0	0.00000	38	0.00001	51	0.00002	49	0.00001	49	0.00001	106	0.00002	40	0.00001	2	0.00000	10	0.00001	5	0.00000	16	0.00000	16	0.00000	9	0.00000	11	0.00000	24	0.00000	56	0.00001	51	0.00001	23	0.00002	112	0.00002	12	0.00001	28	0.00003	112	0.00002	32	0.00001	31	0.00001	28	0.00002	30	0.00001	57	0.00001	54	0.00002	34	0.00001
Aerococcus	1375	G	0	0.00000	433	0.00010	302	0.00011	522	0.00010	547	0.00014	534	0.00010	294	0.00009	83	0.00007	166	0.00010	180	0.00007	275	0.00007	647	0.00010	686	0.00009	865	0.00006	846	0.00009	728	0.00016	696	0.00020	108	0.00008	576	0.00011	79	0.00009	132	0.00012	654	0.00014	253	0.00011	408	0.00011	183	0.00013	537	0.00011	734	0.00013	381	0.00011	520	0.00010
Suicoccus	2689587	G	0	0.00000	230	0.00005	179	0.00007	242	0.00005	110	0.00003	543	0.00010	171	0.00005	43	0.00004	20	0.00001	79	0.00003	79	0.00002	87	0.00001	82	0.00001	200	0.00001	87	0.00001	23	0.00000	40	0.00001	7	0.00001	80	0.00002	8	0.00001	13	0.00001	81	0.00002	35	0.00002	68	0.00002	126	0.00009	241	0.00005	163	0.00003	184	0.00005	144	0.00003
Abiotrophia	46123	G	0	0.00000	153	0.00003	74	0.00003	130	0.00003	94	0.00002	132	0.00002	75	0.00002	32	0.00003	17	0.00001	33	0.00001	121	0.00003	120	0.00002	136	0.00002	100	0.00001	165	0.00002	105	0.00002	118	0.00003	53	0.00004	196	0.00004	43	0.00005	32	0.00003	253	0.00005	100	0.00004	107	0.00003	37	0.00003	129	0.00003	176	0.00003	116	0.00003	78	0.00002
Globicatella	13075	G	0	0.00000	81	0.00002	44	0.00002	151	0.00003	141	0.00004	87	0.00002	44	0.00001	6	0.00001	6	0.00000	24	0.00001	35	0.00001	31	0.00000	49	0.00001	50	0.00000	46	0.00000	115	0.00002	72	0.00002	38	0.00003	129	0.00003	55	0.00006	34	0.00003	175	0.00004	109	0.00005	68	0.00002	53	0.00004	91	0.00002	235	0.00004	99	0.00003	165	0.00003
Fundicoccus	2761542	G	0	0.00000	33	0.00001	57	0.00002	98	0.00002	124	0.00003	85	0.00002	50	0.00002	29	0.00003	27	0.00002	116	0.00004	102	0.00002	107	0.00002	102	0.00001	331	0.00002	131	0.00001	161	0.00003	80	0.00002	34	0.00003	272	0.00005	18	0.00002	19	0.00002	139	0.00003	54	0.00002	44	0.00001	20	0.00001	77	0.00002	81	0.00001	75	0.00002	52	0.00001
Ignavigranum	89092	G	0	0.00000	27	0.00001	15	0.00001	23	0.00000	32	0.00001	52	0.00001	32	0.00001	9	0.00001	5	0.00000	5	0.00000	26	0.00001	39	0.00001	82	0.00001	12	0.00000	41	0.00000	69	0.00001	81	0.00002	19	0.00001	91	0.00002	4	0.00000	13	0.00001	85	0.00002	20	0.00001	19	0.00001	25	0.00002	33	0.00001	41	0.00001	50	0.00001	31	0.00001
Facklamia	66831	G	0	0.00000	33	0.00001	20	0.00001	86	0.00002	29	0.00001	23	0.00000	12	0.00000	5	0.00000	7	0.00000	0	0.00000	73	0.00002	37	0.00001	86	0.00001	24	0.00000	33	0.00000	125	0.00003	138	0.00004	16	0.00001	139	0.00003	8	0.00001	32	0.00003	73	0.00002	26	0.00001	30	0.00001	17	0.00001	87	0.00002	41	0.00001	40	0.00001	77	0.00001
Ruoffia	2862144	G	0	0.00000	22	0.00000	13	0.00000	30	0.00001	17	0.00000	26	0.00000	10	0.00000	1	0.00000	1	0.00000	0	0.00000	12	0.00000	47	0.00001	177	0.00002	16	0.00000	60	0.00001	58	0.00001	64	0.00002	20	0.00002	238	0.00005	10	0.00001	9	0.00001	103	0.00002	26	0.00001	12	0.00000	11	0.00001	38	0.00001	32	0.00001	22	0.00001	63	0.00001
Cohnella	329857	G	0	0.00000	1382	0.00031	1316	0.00049	1612	0.00032	1360	0.00036	1630	0.00031	1145	0.00035	218	0.00019	216	0.00013	528	0.00020	816	0.00019	922	0.00015	1252	0.00017	1882	0.00014	1478	0.00016	1268	0.00027	1189	0.00034	446	0.00034	1709	0.00034	310	0.00035	334	0.00030	2225	0.00046	797	0.00035	1647	0.00046	568	0.00039	1538	0.00033	2567	0.00046	1267	0.00036	1558	0.00030
Aneurinibacillus	55079	G	0	0.00000	492	0.00011	341	0.00013	381	0.00008	385	0.00010	428	0.00008	273	0.00008	123	0.00011	80	0.00005	353	0.00014	441	0.00010	413	0.00006	499	0.00007	759	0.00005	516	0.00006	755	0.00016	523	0.00015	158	0.00012	671	0.00013	120	0.00014	152	0.00014	690	0.00014	286	0.00013	293	0.00008	146	0.00010	468	0.00010	562	0.00010	419	0.00012	481	0.00009
Saccharibacillus	456492	G	0	0.00000	396	0.00009	248	0.00009	352	0.00007	360	0.00010	393	0.00007	299	0.00009	40	0.00003	18	0.00001	61	0.00002	220	0.00005	145	0.00002	366	0.00005	186	0.00001	253	0.00003	354	0.00008	311	0.00009	49	0.00004	494	0.00010	18	0.00002	38	0.00003	332	0.00007	117	0.00005	399	0.00011	104	0.00007	272	0.00006	602	0.00011	339	0.00010	298	0.00006
Thermobacillus	76632	G	0	0.00000	340	0.00008	259	0.00010	368	0.00007	358	0.00009	369	0.00007	241	0.00007	62	0.00005	81	0.00005	164	0.00006	267	0.00006	365	0.00006	466	0.00006	781	0.00006	584	0.00006	250	0.00005	245	0.00007	77	0.00006	380	0.00007	104	0.00012	88	0.00008	479	0.00010	201	0.00009	294	0.00008	129	0.00009	300	0.00006	580	0.00010	338	0.00010	271	0.00005
Candidatus Pristimantibacillus	2994560	G	0	0.00000	202	0.00005	110	0.00004	264	0.00005	205	0.00005	136	0.00003	124	0.00004	14	0.00001	8	0.00000	35	0.00001	80	0.00002	71	0.00001	159	0.00002	132	0.00001	156	0.00002	163	0.00003	116	0.00003	35	0.00003	132	0.00003	11	0.00001	39	0.00003	106	0.00002	34	0.00001	526	0.00015	66	0.00005	238	0.00005	778	0.00014	154	0.00004	178	0.00003
Bacillus	1386	G	0	0.00000	14729	0.00334	8885	0.00329	14480	0.00290	11202	0.00296	14712	0.00277	9303	0.00282	1706	0.00148	2162	0.00132	7778	0.00301	7681	0.00182	9377	0.00148	22604	0.00310	13278	0.00096	16534	0.00180	15406	0.00331	13274	0.00381	3961	0.00300	20409	0.00402	3229	0.00369	4027	0.00361	17602	0.00365	8462	0.00371	10465	0.00294	4548	0.00313	15282	0.00326	15425	0.00274	10603	0.00299	16161	0.00313
Peribacillus	2675229	G	0	0.00000	2421	0.00055	1320	0.00049	2437	0.00049	1475	0.00039	2450	0.00046	1393	0.00042	307	0.00027	346	0.00021	822	0.00032	1332	0.00032	1528	0.00024	1891	0.00026	2428	0.00018	1963	0.00021	2960	0.00064	1902	0.00055	715	0.00054	3141	0.00062	341	0.00039	741	0.00066	2674	0.00055	1111	0.00049	2120	0.00060	699	0.00048	2132	0.00046	3414	0.00061	1667	0.00047	3360	0.00065
Neobacillus	2675232	G	0	0.00000	1797	0.00041	1192	0.00044	1964	0.00039	1721	0.00045	2031	0.00038	1267	0.00038	199	0.00017	229	0.00014	633	0.00024	1200	0.00029	1089	0.00017	1898	0.00026	1936	0.00014	1586	0.00017	3094	0.00066	2334	0.00067	688	0.00052	3168	0.00062	349	0.00040	576	0.00052	2442	0.00051	1077	0.00047	1646	0.00046	718	0.00049	2006	0.00043	2745	0.00049	1554	0.00044	1856	0.00036
Priestia	2800373	G	0	0.00000	1071	0.00024	490	0.00018	1201	0.00024	1001	0.00026	979	0.00018	667	0.00020	173	0.00015	206	0.00013	346	0.00013	588	0.00014	862	0.00014	1246	0.00017	1501	0.00011	1291	0.00014	1432	0.00031	1038	0.00030	272	0.00021	1727	0.00034	129	0.00015	281	0.00025	1425	0.00030	456	0.00020	783	0.00022	408	0.00028	1136	0.00024	1033	0.00018	869	0.00025	1370	0.00026
Cytobacillus	2675230	G	0	0.00000	1201	0.00027	550	0.00020	1141	0.00023	789	0.00021	991	0.00019	923	0.00028	134	0.00012	151	0.00009	324	0.00013	621	0.00015	822	0.00013	1562	0.00021	1053	0.00008	1114	0.00012	1479	0.00032	1196	0.00034	271	0.00021	1500	0.00030	165	0.00019	339	0.00030	1103	0.00023	554	0.00024	847	0.00024	373	0.00026	1336	0.00029	1419	0.00025	858	0.00024	1063	0.00021
Rossellomorea	2837508	G	0	0.00000	929	0.00021	723	0.00027	886	0.00018	851	0.00022	770	0.00014	495	0.00015	86	0.00007	85	0.00005	261	0.00010	430	0.00010	388	0.00006	552	0.00008	823	0.00006	526	0.00006	942	0.00020	722	0.00021	204	0.00015	1160	0.00023	145	0.00017	192	0.00017	1054	0.00022	504	0.00022	922	0.00026	321	0.00022	655	0.00014	1344	0.00024	650	0.00018	1332	0.00026
Mesobacillus	2675231	G	0	0.00000	881	0.00020	657	0.00024	1287	0.00026	955	0.00025	1181	0.00022	649	0.00020	136	0.00012	121	0.00007	337	0.00013	658	0.00016	726	0.00011	868	0.00012	1152	0.00008	832	0.00009	940	0.00020	822	0.00024	236	0.00018	1249	0.00025	153	0.00017	273	0.00024	1320	0.00027	492	0.00022	1192	0.00033	364	0.00025	966	0.00021	1577	0.00028	747	0.00021	1021	0.00020
Niallia	2837506	G	0	0.00000	870	0.00020	436	0.00016	817	0.00016	760	0.00020	902	0.00017	590	0.00018	102	0.00009	126	0.00008	162	0.00006	449	0.00011	542	0.00009	787	0.00011	592	0.00004	620	0.00007	1085	0.00023	824	0.00024	139	0.00011	1171	0.00023	56	0.00006	172	0.00015	813	0.00017	343	0.00015	465	0.00013	305	0.00021	917	0.00020	902	0.00016	615	0.00017	1108	0.00021
Metabacillus	2675233	G	0	0.00000	820	0.00019	495	0.00018	906	0.00018	725	0.00019	1014	0.00019	612	0.00019	102	0.00009	170	0.00010	332	0.00013	531	0.00013	632	0.00010	942	0.00013	1198	0.00009	865	0.00009	1155	0.00025	891	0.00026	263	0.00020	1239	0.00024	110	0.00013	227	0.00020	892	0.00018	354	0.00016	779	0.00022	306	0.00021	934	0.00020	1237	0.00022	720	0.00020	1170	0.00023
Virgibacillus	84406	G	0	0.00000	723	0.00016	444	0.00016	827	0.00017	658	0.00017	797	0.00015	444	0.00013	85	0.00007	80	0.00005	193	0.00007	388	0.00009	519	0.00008	1268	0.00017	812	0.00006	880	0.00010	1015	0.00022	777	0.00022	228	0.00017	1233	0.00024	113	0.00013	235	0.00021	1156	0.00024	344	0.00015	524	0.00015	292	0.00020	800	0.00017	795	0.00014	594	0.00017	897	0.00017
Halobacillus	45667	G	0	0.00000	872	0.00020	361	0.00013	620	0.00012	599	0.00016	620	0.00012	483	0.00015	43	0.00004	94	0.00006	203	0.00008	456	0.00011	380	0.00006	753	0.00010	553	0.00004	683	0.00007	691	0.00015	622	0.00018	164	0.00012	741	0.00015	92	0.00011	244	0.00022	877	0.00018	303	0.00013	608	0.00017	248	0.00017	722	0.00015	1031	0.00018	578	0.00016	691	0.00013
Heyndrickxia	2837504	G	0	0.00000	782	0.00018	459	0.00017	705	0.00014	561	0.00015	661	0.00012	464	0.00014	116	0.00010	104	0.00006	312	0.00012	604	0.00014	556	0.00009	906	0.00012	1014	0.00007	727	0.00008	919	0.00020	676	0.00019	277	0.00021	1204	0.00024	141	0.00016	191	0.00017	842	0.00017	477	0.00021	800	0.00022	386	0.00027	804	0.00017	1293	0.00023	643	0.00018	1115	0.00022
Psychrobacillus	1221880	G	0	0.00000	639	0.00014	376	0.00014	492	0.00010	440	0.00012	764	0.00014	512	0.00016	60	0.00005	101	0.00006	187	0.00007	358	0.00009	501	0.00008	906	0.00012	674	0.00005	675	0.00007	828	0.00018	673	0.00019	220	0.00017	1048	0.00021	66	0.00008	154	0.00014	760	0.00016	317	0.00014	326	0.00009	324	0.00022	732	0.00016	507	0.00009	529	0.00015	928	0.00018
Sutcliffiella	2837511	G	0	0.00000	430	0.00010	266	0.00010	473	0.00009	378	0.00010	450	0.00008	343	0.00010	56	0.00005	37	0.00002	82	0.00003	245	0.00006	169	0.00003	308	0.00004	437	0.00003	312	0.00003	639	0.00014	463	0.00013	172	0.00013	944	0.00019	106	0.00012	183	0.00016	628	0.00013	311	0.00014	262	0.00007	143	0.00010	614	0.00013	453	0.00008	368	0.00010	552	0.00011
Alkalihalobacillus	2675234	G	0	0.00000	295	0.00007	168	0.00006	251	0.00005	215	0.00006	221	0.00004	251	0.00008	36	0.00003	32	0.00002	72	0.00003	166	0.00004	223	0.00004	420	0.00006	361	0.00003	316	0.00003	288	0.00006	236	0.00007	56	0.00004	382	0.00008	23	0.00003	72	0.00006	401	0.00008	139	0.00006	226	0.00006	81	0.00006	215	0.00005	340	0.00006	172	0.00005	335	0.00006
Lentibacillus	175304	G	0	0.00000	272	0.00006	163	0.00006	225	0.00005	218	0.00006	219	0.00004	134	0.00004	21	0.00002	36	0.00002	20	0.00001	142	0.00003	151	0.00002	145	0.00002	117	0.00001	134	0.00001	377	0.00008	232	0.00007	42	0.00003	349	0.00007	75	0.00009	69	0.00006	360	0.00007	111	0.00005	280	0.00008	57	0.00004	203	0.00004	402	0.00007	179	0.00005	418	0.00008
Shouchella	2893057	G	0	0.00000	274	0.00006	171	0.00006	241	0.00005	256	0.00007	414	0.00008	253	0.00008	51	0.00004	22	0.00001	56	0.00002	107	0.00003	152	0.00002	158	0.00002	228	0.00002	209	0.00002	201	0.00004	181	0.00005	56	0.00004	208	0.00004	35	0.00004	47	0.00004	241	0.00005	70	0.00003	277	0.00008	233	0.00016	424	0.00009	413	0.00007	350	0.00010	487	0.00009
Fictibacillus	1329200	G	0	0.00000	281	0.00006	254	0.00009	359	0.00007	392	0.00010	448	0.00008	225	0.00007	33	0.00003	27	0.00002	137	0.00005	247	0.00006	202	0.00003	380	0.00005	389	0.00003	310	0.00003	537	0.00012	287	0.00008	131	0.00010	549	0.00011	42	0.00005	105	0.00009	556	0.00012	150	0.00007	327	0.00009	158	0.00011	431	0.00009	464	0.00008	323	0.00009	403	0.00008
Terribacillus	459532	G	0	0.00000	262	0.00006	189	0.00007	349	0.00007	277	0.00007	370	0.00007	207	0.00006	52	0.00005	42	0.00003	95	0.00004	183	0.00004	172	0.00003	248	0.00003	217	0.00002	188	0.00002	356	0.00008	197	0.00006	69	0.00005	366	0.00007	40	0.00005	102	0.00009	370	0.00008	99	0.00004	157	0.00004	108	0.00007	354	0.00008	249	0.00004	184	0.00005	344	0.00007
Pseudalkalibacillus	2893058	G	0	0.00000	263	0.00006	153	0.00006	361	0.00007	274	0.00007	254	0.00005	196	0.00006	27	0.00002	44	0.00003	58	0.00002	166	0.00004	127	0.00002	148	0.00002	341	0.00002	145	0.00002	297	0.00006	210	0.00006	79	0.00006	468	0.00009	37	0.00004	78	0.00007	310	0.00006	182	0.00008	298	0.00008	112	0.00008	295	0.00006	404	0.00007	205	0.00006	452	0.00009
Salicibibacter	2685905	G	0	0.00000	228	0.00005	170	0.00006	268	0.00005	239	0.00006	222	0.00004	123	0.00004	15	0.00001	22	0.00001	101	0.00004	147	0.00003	152	0.00002	173	0.00002	316	0.00002	187	0.00002	215	0.00005	188	0.00005	56	0.00004	273	0.00005	26	0.00003	45	0.00004	323	0.00007	102	0.00004	163	0.00005	95	0.00007	245	0.00005	286	0.00005	181	0.00005	288	0.00006
Siminovitchia	2837510	G	0	0.00000	235	0.00005	198	0.00007	264	0.00005	249	0.00007	206	0.00004	199	0.00006	23	0.00002	14	0.00001	35	0.00001	63	0.00001	88	0.00001	99	0.00001	133	0.00001	107	0.00001	144	0.00003	144	0.00004	34	0.00003	256	0.00005	19	0.00002	39	0.00003	289	0.00006	62	0.00003	119	0.00003	85	0.00006	193	0.00004	174	0.00003	157	0.00004	197	0.00004
Salisediminibacterium	1434042	G	0	0.00000	202	0.00005	225	0.00008	292	0.00006	287	0.00008	367	0.00007	216	0.00007	21	0.00002	39	0.00002	64	0.00002	120	0.00003	205	0.00003	181	0.00002	184	0.00001	218	0.00002	299	0.00006	227	0.00007	71	0.00005	265	0.00005	30	0.00003	50	0.00004	420	0.00009	141	0.00006	305	0.00009	109	0.00007	311	0.00007	465	0.00008	239	0.00007	289	0.00006
Evansella	2837485	G	0	0.00000	198	0.00004	94	0.00003	204	0.00004	213	0.00006	282	0.00005	104	0.00003	55	0.00005	76	0.00005	97	0.00004	143	0.00003	280	0.00004	272	0.00004	433	0.00003	330	0.00004	232	0.00005	305	0.00009	42	0.00003	266	0.00005	15	0.00002	44	0.00004	260	0.00005	95	0.00004	135	0.00004	83	0.00006	179	0.00004	164	0.00003	235	0.00007	261	0.00005
Caldalkalibacillus	379065	G	0	0.00000	250	0.00006	187	0.00007	188	0.00004	189	0.00005	322	0.00006	244	0.00007	22	0.00002	25	0.00002	40	0.00002	173	0.00004	111	0.00002	198	0.00003	146	0.00001	100	0.00001	256	0.00005	264	0.00008	108	0.00008	557	0.00011	33	0.00004	82	0.00007	461	0.00010	176	0.00008	332	0.00009	68	0.00005	173	0.00004	486	0.00009	202	0.00006	245	0.00005
Pontibacillus	289201	G	0	0.00000	159	0.00004	92	0.00003	165	0.00003	147	0.00004	175	0.00003	143	0.00004	19	0.00002	22	0.00001	24	0.00001	85	0.00002	146	0.00002	251	0.00003	122	0.00001	150	0.00002	221	0.00005	205	0.00006	56	0.00004	262	0.00005	25	0.00003	53	0.00005	156	0.00003	92	0.00004	102	0.00003	44	0.00003	199	0.00004	197	0.00004	135	0.00004	125	0.00002
Gracilibacillus	74385	G	0	0.00000	154	0.00003	163	0.00006	257	0.00005	234	0.00006	250	0.00005	117	0.00004	20	0.00002	9	0.00001	89	0.00003	122	0.00003	110	0.00002	235	0.00003	309	0.00002	137	0.00001	262	0.00006	169	0.00005	65	0.00005	266	0.00005	28	0.00003	58	0.00005	367	0.00008	82	0.00004	138	0.00004	68	0.00005	199	0.00004	166	0.00003	182	0.00005	355	0.00007
